Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2021,"Zona urbana",2021-03-18,"SE","999999","TARRAGONA","Tarragones","Tarragona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",7.2,"Matí","Col.lisió de vehicles en marxa","dill-dij"
2021,"Carretera",2021-05-29,"TV-2336","3,7","ESPLUGA DE FRANCOLI, L'","Conca de Barbera","Tarragona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","Si","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","CapDeSetmana",9.48,"Matí","Col.lisió de vehicles en marxa","dis"
2021,"Zona urbana",2021-01-03,"SE","999999","GRANOLLERS","Valles Oriental","Barcelona",0,1,0,1,1,0,0,0,0,0,0,1,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana",0.45,"Nit","Bolcada a la calcada","dg"
2021,"Carretera",2021-12-17,"A-2","609","CORNELLA DE LLOBREGAT","Baix Llobregat","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,"999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners",8.0,"Matí","Altres","div"
2021,"Carretera",2021-06-13,"A-2","562,5","CASTELLOLI","Anoia","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,"999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",11.52,"Matí","Sortida de la calcada sense especificar","dg"
2021,"Carretera",2021-11-17,"B-10","0,1","SANTA COLOMA DE GRAMANET","Barcelones","Barcelona",0,2,0,2,2,0,0,0,2,0,0,0,0,"80","No","Si","Sense Especificar","Carril acceleració","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, il·luminació artificial insuficient","NA","Un sol sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","NA","NA","Calma, vent molt suau","Feiners",18.3,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2021,"Carretera",2021-03-20,"C-60","0,3","ARGENTONA","Maresme","Barcelona",0,1,2,3,1,0,0,0,0,1,0,0,0,"80","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Un sol sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",18.22,"Tarda","Sortida de la calcada sense especificar","dis"
2021,"Zona urbana",2021-10-14,"SE","999999","VILANOVA I LA GELTRU","Garraf","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","No","En secció","Genérica via","Alba o capvespre","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",18.2,"Tarda","Atropellament","dill-dij"
2021,"Zona urbana",2021-10-18,"SE","999999","PRAT DE LLOBREGAT, E","Baix Llobregat","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Un sol sentit","Atropellament","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",10.52,"Matí","Atropellament","dill-dij"
2021,"Zona urbana",2021-12-02,"SE","999999","REUS","Baix Camp","Tarragona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",14.22,"Tarda","Atropellament","dill-dij"
2021,"Carretera",2021-09-23,"B-151","8,5","RUBI","Valles Occidental","Barcelona",0,1,1,2,2,0,0,0,1,1,0,0,0,"50","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia fosc","NA","Doble sentit","Caiguda en la via","NA","Carretera","Relliscós","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","Feiners",14.13,"Tarda","Bolcada a la calcada","dill-dij"
2021,"Carretera",2021-12-04,"C-44","19,1","TIVISSA","Ribera d'Ebre","Tarragona",0,2,1,3,3,0,0,0,0,3,0,0,0,"70","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Vent moderat","CapDeSetmana",14.5,"Tarda","Col.lisió de vehicles en marxa","dis"
2021,"Carretera",2021-07-24,"C-1412b","3","BARONIA DE RIALB, LA","Noguera","Lleida",0,1,0,1,1,0,0,0,1,0,0,0,0,"999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Travessera","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",15.19,"Tarda","Altres","dis"
2021,"Carretera",2021-09-03,"GIP-6821","13,3","TOSSA DE MAR","Selva","Girona",0,1,0,1,1,0,1,0,0,0,0,0,0,"999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners",9.33,"Matí","Altres","div"
2021,"Carretera",2021-11-22,"C-59","6","PALAU DE PLEGAMANS","Valles Occidental","Barcelona",0,1,0,1,3,0,0,0,1,2,0,0,0,"90","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners",7.55,"Matí","Col.lisió de vehicles en marxa","dill-dij"
2021,"Carretera",2021-08-21,"N-420","836,5","MAR?A","Priorat","Tarragona",0,3,3,6,2,0,0,0,0,2,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",17.19,"Tarda","Col.lisió de vehicles en marxa","dis"
2021,"Carretera",2021-11-21,"GIV-6217","1","TORROELLA DE FLUVIA","Alt Emporda","Girona",0,1,0,1,1,0,0,0,0,1,0,0,0,"999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",23.52,"Nit","Sortida de la calcada sense especificar","dg"
2021,"Carretera",2021-02-21,"C-60","9,3","ROCA DEL VALLES, LA","Valles Oriental","Barcelona",1,0,2,3,3,0,0,0,3,0,0,0,0,"80","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Sols norma prioritat de pas","Un sol sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",11.02,"Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","dg"
2021,"Zona urbana",2021-06-01,"SE","999999","MANRESA","Bages","Barcelona",0,1,1,2,2,1,0,1,0,0,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",12.56,"Matí","Atropellament","dill-dij"
2021,"Carretera",2021-09-03,"AP-7","332,5","FREGINALS","Montsia","Tarragona",0,2,2,4,3,0,0,0,0,2,1,0,0,"100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",11.32,"Matí","Col.lisió de vehicles en marxa","div"
2021,"Carretera",2021-10-30,"C-65","14,6","LLAGOSTERA","Girones","Girona",1,0,0,1,1,0,0,0,1,0,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",13.18,"Matí","Bolcada a la calcada","dis"
2021,"Zona urbana",2021-04-24,"SE","999999","BARCELONA","Barcelones","Barcelona",0,1,1,2,2,0,0,0,1,1,0,0,0,"100","No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","Alba o capvespre","NA","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana",21.0,"Tarda","Col.lisió de vehicles en marxa","dis"
2021,"Zona urbana",2021-03-10,"SE","999999","SABADELL","Valles Occidental","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","Si","No n'hi ha","A nivell","Carril bici","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",15.5,"Tarda","Atropellament","dill-dij"
2021,"Carretera",2021-12-04,"C-31","176,5","SITGES","Garraf","Barcelona",0,1,2,3,2,0,0,0,0,2,0,0,0,"70","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",21.09,"Tarda","Col.lisió de vehicles en marxa","dis"
2021,"Zona urbana",2021-09-12,"SE","999999","CERDANYOLA DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,1,0,0,0,0,0,0,1,0,"NA","No","No n'hi ha","A nivell","Carril bici","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Sense especificar","Calma, vent molt suau","CapDeSetmana",18.35,"Tarda","Bolcada a la calcada","dg"
2021,"Zona urbana",2021-06-04,"SE","999999","AMPOSTA","Montsia","Tarragona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",10.05,"Matí","Atropellament","div"
2021,"Zona urbana",2021-06-29,"SE","999999","BARCELONA","Barcelones","Barcelona",0,1,0,1,3,2,0,0,0,1,0,0,0,"30","No","Si","Sense Especificar","Carril bici","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De nit, il·luminació artificial insuficient","NA","Un sol sentit","Atropellament","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",1.47,"Nit","Atropellament","dill-dij"
2021,"Carretera",2021-07-02,"C-58","8,3","CERDANYOLA DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,1,0,0,0,0,1,0,0,0,"100","Si","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial","NA","Un sol sentit","Altres","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana",23.07,"Nit","Altres","div"
2021,"Carretera",2021-04-13,"C-16","11,9","SANT CUGAT DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,"110","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Fregament o col·lisió lateral","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners",9.21,"Matí","Col.lisió de vehicles en marxa","dill-dij"
2021,"Carretera",2021-08-12,"A-2","518","CERVERA","Segarra","Lleida",1,0,1,2,2,0,0,0,0,0,2,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners",14.35,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2021,"Zona urbana",2021-01-05,"SE","999999","TERRASSA","Valles Occidental","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,"100","Si","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",20.35,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2021,"Zona urbana",2021-10-05,"SE","999999","VILAFRANCA DEL PENEDES","Alt Penedes","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols norma prioritat de pas","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",12.0,"Matí","Atropellament","dill-dij"
2021,"Carretera",2021-04-07,"N-420","867,8","RIUDOMS","Baix Camp","Tarragona",0,1,1,2,2,0,0,0,0,2,0,0,0,"80","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Estatal","Canvi rasant","Calma, vent molt suau","Feiners",20.38,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2021,"Zona urbana",2021-10-22,"BV-5222","2,8","RODA DE TER","Osona","Barcelona",0,1,0,1,1,1,0,0,0,0,0,0,0,"50","Si","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","Alba o capvespre","Sols marques viàries (inclou pas vianants)","Doble sentit","Atropellament","Intersecció en T o Y","Travessera","Sec i net","Carretera convencional","Altres","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",19.44,"Tarda","Atropellament","div"
2021,"Carretera",2021-02-20,"BV-1221","33","NAVARCLES","Bages","Barcelona",0,1,1,2,2,0,0,0,2,0,0,0,0,"50","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",17.06,"Tarda","Bolcada a la calcada","dis"
2021,"Zona urbana",2021-10-01,"SE","999999","SANT CUGAT DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,1,0,0,0,0,0,0,1,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana",22.28,"Nit","Altres","div"
2021,"Carretera",2021-10-06,"CR","4","PRAT DE LLOBREGAT, E","Baix Llobregat","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","A nivell","Carril reversible","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","Feiners",16.37,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2021,"Zona urbana",2021-07-18,"SE","999999","LLORET DE MAR","Selva","Girona",0,1,0,1,1,0,1,0,0,0,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana",8.3,"Matí","Bolcada a la calcada","dg"
2021,"Zona urbana",2021-11-27,"SE","999999","LLEIDA","Segria","Lleida",0,1,1,2,2,0,0,0,0,2,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","Alba o capvespre","Semàfor","Doble sentit","Fregament o col·lisió lateral","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana",7.4,"Matí","Col.lisió de vehicles en marxa","dis"
2021,"Zona urbana",2021-03-01,"SE","999999","BARCELONA","Barcelones","Barcelona",1,0,0,1,2,1,0,0,0,1,0,0,0,"100","No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",17.45,"Tarda","Atropellament","dill-dij"
2021,"Carretera",2021-12-20,"C-59","8","PALAU DE PLEGAMANS","Valles Occidental","Barcelona",0,1,0,1,2,0,0,0,0,2,0,0,0,"90","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners",18.32,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2021,"Zona urbana",2021-09-08,"C-26","1,8","ALFARRAS","Segria","Lleida",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Travessera","Sec i net","Carretera convencional","NA","NA","Calma, vent molt suau","Feiners",10.51,"Matí","Atropellament","dill-dij"
2021,"Zona urbana",2021-10-12,"SE","999999","CALELLA","Maresme","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",20.0,"Tarda","Altres","dill-dij"
2021,"Zona urbana",2021-10-08,"SE","999999","GIRONA","Girones","Girona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Arribant o eixint intersecció fins 50m","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",14.33,"Tarda","Atropellament","div"
2021,"Zona urbana",2021-10-11,"SE","999999","BADALONA","Barcelones","Barcelona",0,1,0,1,2,0,0,1,0,1,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",9.41,"Matí","Altres","dill-dij"
2021,"Carretera",2021-12-25,"AP-7","297,5","AMETLLA DE MAR, L'","Baix Ebre","Tarragona",1,0,0,1,1,0,0,0,1,0,0,0,0,"60","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Un sol sentit","Caiguda en la via","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","CapDeSetmana",11.4,"Matí","Bolcada a la calcada","dis"
2021,"Zona urbana",2021-10-16,"SE","999999","SANT PERE DE RIBES","Garraf","Barcelona",1,0,0,1,1,0,0,0,0,0,0,1,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana",12.29,"Matí","Bolcada a la calcada","dis"
2021,"Zona urbana",2021-08-01,"SE","999999","LLEIDA","Segria","Lleida",0,1,0,1,1,0,0,0,1,0,0,0,0,"NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Sortida de via amb xoc o col·lisió","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Sense especificar","Calma, vent molt suau","CapDeSetmana",20.35,"Tarda","Sortida de la calcada sense especificar","dg"
